Station,Year,Month,Day,MeanTemp,NTempObs,DewPoint,NDewPointObs,SeaLevelPressure,NSeaLevPressObs,StationPressure,NStatPressObs,Visibility,NVisibilityObs,MeanWindSpeed,NWindObs,MaxSustWindSpeed,MaxWindGust,MaxTemp,MaxTempSource,MinTemp,MinTempSource,PrecipAmount,NPrecipReportHours,PrecipFlag,SnowDepth,Fog,Rain,Snow,Hail,Thunder,Tornado
phoenix-sky-harbor,2006,5,15,89.3,24,27.2,24,1008.3,24,970.7,24,10,24,6.5,24,13.8,NULL,105.1,explicit,73.9,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,5,16,89.2,24,34.4,24,1009.4,24,971.7,24,10,24,6.9,24,21.8,NULL,100.9,explicit,75.9,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,5,17,89.5,24,47.2,24,1008.6,24,971,24,9.8,24,7.9,24,22,24.9,104,explicit,77,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,5,18,90.9,24,39.3,24,1008.7,24,971.1,24,10,24,7,24,13,15,104,explicit,77,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,5,19,91.9,24,34.4,24,1009.8,24,972.2,24,10,24,6.5,24,13.8,18.8,105.1,explicit,77,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,5,20,91.9,24,34.5,24,1008.9,24,971.3,24,10,24,5.7,24,11.8,NULL,105.1,explicit,78.1,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,5,21,92.7,24,30.8,24,1006,24,968.5,24,10,24,7,24,15.9,21.8,105.1,explicit,78.1,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,5,22,83.2,24,33.1,24,1005.2,22,967.4,21,9.5,24,10.9,24,30.7,NULL,104,explicit,73,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,5,23,77.3,24,36.7,24,1013.4,24,975.1,24,10,24,5.4,24,9.9,15,91.9,explicit,66,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,5,24,85.5,24,32.7,24,1011.4,24,973.4,24,10,24,4.3,24,8,NULL,102,explicit,71.1,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,5,25,90.1,24,32.3,24,1006.4,24,968.8,24,10,24,5,24,8.9,NULL,102.9,explicit,72,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,5,26,90.3,24,29,24,1002.6,24,965.2,24,10,24,7.9,24,15,24.9,102.9,explicit,75.9,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,5,27,86.2,24,26.1,24,1001.6,24,964.1,24,10,24,8.8,24,17.9,25.8,102.9,explicit,72,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,5,28,80.1,24,33.2,24,1006.5,24,968.6,24,10,24,10.2,24,19.8,25.8,96.1,explicit,70,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,5,29,78.7,24,14.3,24,1010.8,24,972.6,24,10,24,6.3,24,12.8,NULL,91.9,explicit,64.9,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,5,30,82.4,24,17.5,24,1010.6,24,972.6,24,10,24,4.9,24,8.9,NULL,97,explicit,66,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,5,31,86,24,19.8,24,1009.3,24,971.5,24,10,24,4.1,24,8,NULL,102,explicit,69.1,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,6,1,90.2,24,21.5,24,1008.9,24,971.2,24,10,24,4.6,24,8.9,NULL,108,explicit,71.1,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,6,2,95.3,24,28,24,1009.1,24,971.5,24,10,24,4.7,24,9.9,17.9,109.9,explicit,75,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,6,3,97.2,24,40.1,24,1008.1,24,970.6,24,10,24,6.6,24,15.9,NULL,111.9,explicit,80.1,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,6,4,98.5,24,35.6,24,1004.8,24,967.4,24,10,24,5.5,24,13.8,25.8,111.9,explicit,82.9,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,6,5,97.5,24,40.6,24,1004.4,24,967.1,24,10,24,9.6,24,16.9,20.8,111.9,explicit,84,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,6,6,96.3,24,44.3,24,1005.1,24,967.7,24,10,24,9,24,16.9,20.8,108,explicit,86,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,6,7,94,24,49,24,1006.6,24,969.1,23,9.5,24,8.4,24,24.9,NULL,106,explicit,86,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,6,8,91.3,24,52.5,24,1007.5,24,969.9,24,10,24,7.1,24,30.7,NULL,106,explicit,81,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,6,9,93.9,24,39.2,24,1006.6,24,969.1,24,10,24,7.9,24,16.9,19.8,106,explicit,81,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,6,10,92.1,24,32.3,24,1004.8,24,967.4,24,10,24,7,24,11.1,15,105.1,explicit,78.1,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,6,11,92.1,24,24.4,24,1003.6,24,966.2,24,10,24,6.1,24,13.8,18.8,107.1,explicit,75.9,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,6,12,91.9,24,16.9,24,1006.9,24,969.4,24,10,24,7.8,24,14,19.8,107.1,explicit,73.9,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,6,13,94.2,24,25.1,24,1010.1,24,972.5,24,10,24,5.1,24,14,NULL,111,explicit,75.9,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,6,14,96.9,24,31.2,24,1007.9,24,970.5,24,10,24,8.1,24,16.9,18.8,111,explicit,81,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,6,15,90.7,24,25.7,24,1003.8,24,966.4,24,10,24,7.9,24,18.8,22.7,106,explicit,75.9,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,6,16,90.7,24,31,24,1004,24,966.6,24,10,24,6.8,24,15,17.9,102,explicit,77,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,6,17,92.3,24,32.6,24,1007.4,24,969.8,24,10,24,5.8,24,12.8,15.9,106,explicit,77,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,6,18,95.8,24,34.6,24,1008.1,24,970.6,24,10,24,4.5,24,11.1,15.9,109,explicit,79,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,6,19,97.6,24,40.1,24,1006.6,24,969.2,24,10,24,6.5,24,13.8,17.9,109,explicit,81,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,6,20,96.3,24,38.5,24,1008,24,970.5,24,10,24,6.5,24,16.9,NULL,109,explicit,82.9,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,6,21,96,24,39.1,24,1007.9,24,970.4,24,10,24,5.7,24,10.9,15,108,explicit,82,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,6,22,95.4,24,43.1,24,1009.3,24,971.8,24,10,24,5.9,24,13,15.9,108,explicit,82.9,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,6,23,98.2,24,46,24,1009.7,24,972.2,24,10,24,6.7,24,15,21.8,109.9,explicit,84,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,6,24,97.3,24,45.2,24,1009.7,24,972.2,24,10,24,7.2,24,16.9,18.8,109.9,explicit,87.1,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,6,25,100.4,24,46.3,24,1009.7,24,972.2,23,9.7,24,5.6,24,14,17.9,113,explicit,87.1,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,6,26,96.5,24,49.1,24,1010.2,24,972.6,24,9.9,24,6.9,24,34.8,46.6,113,explicit,86,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,6,27,94.6,24,51.4,24,1009.1,24,971.6,24,10,24,8.7,24,16.9,22.7,107.1,explicit,84,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,6,28,93.5,24,53,24,1010.5,24,972.9,24,10,24,6.5,24,20.8,28.7,107.1,explicit,84,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,6,29,96.3,24,55,24,1009.8,24,972.3,24,10,24,6.7,24,10.9,NULL,106,explicit,84,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,6,30,96.2,24,52.9,24,1009.8,24,972.1,23,10,24,7.5,24,15.9,21.8,108,explicit,87.1,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,7,1,96.9,24,53.8,24,1007.1,24,969.6,24,10,24,6.2,24,24.9,NULL,109.9,explicit,87.1,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,7,2,97.2,24,53.9,24,1008.2,24,970.7,24,9.9,24,8.2,24,15,23.7,109.9,explicit,87.1,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,7,3,96.4,24,55.2,24,1010.7,24,973.1,24,10,24,8.2,24,15,18.8,106,explicit,89.1,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,7,4,97.3,24,56.5,24,1010.6,24,973,24,10,24,9.1,24,13.8,17.9,106,explicit,89.1,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,7,5,87.6,24,63,24,1010.8,23,972.9,18,9.7,24,9.1,24,25.8,NULL,106,explicit,75.9,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,7,6,90.4,24,61.4,24,1010.4,24,972.6,24,10,24,5.3,24,11.1,NULL,104,explicit,75.9,explicit,0.04,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,7,7,94.4,24,58.5,24,1012.3,24,974.6,24,10,24,8.9,24,19,27.8,104,explicit,81,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,7,8,89.9,24,60,24,1012,24,974.2,24,10,24,6.3,24,16.9,20.8,105.1,explicit,82.9,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,7,9,97.4,24,55.2,24,1006.9,24,969.5,24,10,24,5.5,24,10.9,13.8,109.9,explicit,82.9,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,7,10,98.8,24,50.3,24,1004.9,24,967.7,24,10,24,5.7,24,11.1,17.9,109.9,explicit,88,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,7,11,99.4,24,47.5,24,1006.4,24,969.1,24,10,24,6.3,24,9.9,16.9,111,explicit,88,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,7,12,100.4,24,52.2,24,1008.2,24,970.8,24,10,24,7.3,24,12.8,17.9,111,explicit,88,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,7,13,102.4,24,55.1,24,1008.4,24,971.1,24,10,24,7.8,24,12,17.9,113,explicit,91.9,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,7,14,101.7,24,56.6,24,1007.6,24,970.3,24,10,24,7.8,24,15,21.8,113,explicit,91.9,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,7,15,103.6,24,53.1,24,1007.3,24,970,24,9.9,24,6.2,24,21.8,26.8,114.1,explicit,93,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,7,16,96.9,24,57.4,24,1010.4,24,972.9,24,10,24,6.2,24,22,NULL,113,explicit,88,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,7,17,95,24,60.7,24,1010.4,23,972.7,24,9.8,24,5.9,24,15,NULL,109,explicit,84.9,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,7,18,100.6,24,58.9,24,1008.4,24,970.9,24,10,24,5.8,24,12,NULL,113,explicit,84.9,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,7,19,99.9,24,54.8,24,1008.2,24,970.8,24,9.7,24,7.9,24,19.8,24.9,113,explicit,91,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,7,20,100.3,24,55.4,24,1008.7,24,971.4,24,10,24,8.9,24,15.9,16.9,111.9,explicit,91.9,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,7,21,101.9,24,54.2,24,1007.5,24,970.1,24,10,24,6.3,24,27.8,NULL,117,hourly,90,hourly,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,7,22,103.6,24,50.5,24,1006.7,23,969.5,24,9.8,24,9.8,24,29.7,NULL,118,explicit,90,explicit,0,24,G,NULL,0,1,0,0,1,0
phoenix-sky-harbor,2006,7,23,105.1,24,49.7,24,1006.1,24,968.9,24,10,24,5.1,24,12,NULL,116.1,explicit,95,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,7,24,101.9,24,54.8,24,1003.5,24,966.2,22,10,24,5.7,24,28.7,NULL,114.1,explicit,90,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,7,25,101.4,24,58.9,24,1002.6,23,965.4,23,10,24,7.9,24,16.9,17.9,114.1,explicit,91,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,7,26,89,24,69.6,24,1008.1,21,970.1,18,9.4,24,8.6,24,35.7,NULL,108,explicit,77,explicit,1.13,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,7,27,89.2,24,69.4,24,1010.1,24,972.2,24,10,24,10.1,24,18.8,24.9,98.1,explicit,77,explicit,0.09,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,7,28,87.3,24,68.6,24,1010,24,972,24,10,24,8.8,24,15,19.8,97,explicit,82,explicit,0.02,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,7,29,89.1,24,67.3,24,1009.2,24,971.6,24,10,24,7.1,24,11.8,NULL,97,explicit,82,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,7,30,85.7,24,68.1,24,1009.1,24,971.1,23,9.9,24,7.4,24,17.9,NULL,97,explicit,75.9,explicit,0.1,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,7,31,89.3,24,66.2,24,1005.9,24,968.2,24,10,24,5.3,24,9.9,NULL,98.1,explicit,75.9,explicit,0,0,I,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,8,1,91,24,63.5,24,1006.7,24,969.2,24,10,24,6.9,24,12.8,16.9,100,explicit,82,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,8,2,92.4,24,56.1,24,1009.6,24,971.9,24,10,24,6.2,24,12.8,NULL,102,explicit,84.9,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,8,3,93.8,24,57.2,24,1007.7,24,970.1,24,10,24,5.3,24,15.9,NULL,102.9,explicit,84.9,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,8,4,88.2,24,63.7,24,1009.4,24,971.7,24,10,24,9.3,24,16.9,21.8,102.9,explicit,82,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,8,5,91.6,24,53,24,1010.2,24,972.6,24,10,24,5.2,24,11.8,NULL,102.9,explicit,81,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,8,6,93.9,24,49.3,24,1007.6,24,970.1,24,10,24,4.7,24,10.9,NULL,107.1,explicit,82,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,8,7,98.3,24,57.1,24,1007.5,24,970,24,10,24,5.7,24,10.9,15.9,108,explicit,84,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,8,8,96.5,24,62.7,24,1010.1,24,972.5,24,10,24,7.6,24,15,NULL,108,explicit,87.1,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,8,9,94.3,24,62.4,24,1009.7,23,972.2,24,9.9,24,7.5,24,16.9,21.8,107.1,explicit,82,explicit,0,24,G,NULL,0,1,0,0,1,0
phoenix-sky-harbor,2006,8,10,93.3,24,63.5,24,1009.4,24,971.7,24,10,24,5.1,24,18.8,25.8,105.1,explicit,84.9,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,8,11,91.5,24,63.8,24,1008.9,24,971.4,24,10,24,7.4,24,16.9,NULL,105.1,explicit,82.9,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,8,12,86.3,24,68.1,24,1007.6,22,969.7,19,9.5,24,7.5,24,29.7,NULL,104,explicit,73,explicit,1.1,24,G,NULL,0,1,0,0,1,0
phoenix-sky-harbor,2006,8,13,91.4,24,64.3,24,1006.7,24,969.1,24,10,24,4.8,24,8.9,NULL,102,explicit,73,explicit,0.53,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,8,14,92.4,24,62.9,24,1009,24,971.4,24,10,24,6.5,24,12.8,NULL,102.9,explicit,84,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,8,15,87.5,24,64.4,24,1010.1,22,972.3,23,9.8,24,7.7,24,20.8,27.8,102.9,explicit,82.9,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,8,16,91.7,24,63.5,24,1009.7,24,972,24,10,24,5.8,24,11.8,15.9,100.9,explicit,82.9,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,8,17,91.3,24,63,24,1010.9,24,973.2,24,10,24,6.5,24,11.8,NULL,102,explicit,82.9,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,8,18,94.1,24,52.8,24,1010,24,972.4,24,10,24,4.6,24,8.9,13.8,105.1,explicit,84,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,8,19,95.3,24,51.5,24,1007.8,24,970.3,24,10,24,4.5,24,10.9,NULL,108,explicit,82.9,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,8,20,95.6,24,54.8,24,1007.8,24,970.3,24,10,24,7.5,24,13.8,20.8,108,explicit,84,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,8,21,97,24,56.7,24,1008.5,24,971,24,10,24,6.2,24,12.8,15.9,108,explicit,86,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,8,22,87.7,24,65.9,24,1012.1,21,974.1,19,9.5,24,7.3,24,32.6,NULL,108,explicit,78.1,explicit,0.01,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,8,23,91.2,24,63.3,24,1012.3,24,974.5,24,10,24,6.1,24,12.8,NULL,104,explicit,82.9,explicit,0.17,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,8,24,88.3,24,63.9,24,1009.1,24,971.2,21,10,24,7,24,12.8,NULL,102.9,hourly,75.2,hourly,0,24,G,NULL,0,0,0,0,1,0
phoenix-sky-harbor,2006,8,25,87.4,24,65.2,24,1007.9,24,970.1,24,10,24,6.3,24,9.9,13.8,99,explicit,75.9,explicit,0.01,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,8,26,91.1,24,63,24,1006.8,24,969.2,24,10,24,6.4,24,10.9,15,102.9,explicit,80.1,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,8,27,92.9,24,54.7,24,1007.4,24,969.9,24,10,24,4.8,24,10.9,NULL,105.1,explicit,81,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,8,28,93.3,24,43.2,24,1007,24,969.5,24,10,24,4.8,24,8.9,NULL,108,explicit,78.1,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,8,29,93.2,24,48.4,24,1007.2,24,969.7,24,10,24,4.3,24,8.9,NULL,108,explicit,81,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,8,30,94.4,24,56.1,24,1006.8,24,969.3,24,10,24,4.3,24,7,NULL,106,explicit,82,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,8,31,92.5,24,60.7,24,1006.6,24,969.1,24,10,24,5.6,24,12.8,13.8,105.1,explicit,84,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,9,1,94.7,24,56,24,1006.7,24,969.1,24,10,24,5.1,24,12.8,22.7,107.1,explicit,84,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,9,2,96.4,24,57.4,24,1006.4,24,968.9,24,10,24,6.5,24,11.1,19,107.1,explicit,86,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,9,3,83.4,24,66.1,24,1009.3,23,970.9,18,9.9,24,7.8,24,24.1,NULL,104,explicit,73.9,explicit,0.45,24,G,NULL,0,1,0,0,0,0
phoenix-sky-harbor,2006,9,4,86.4,24,62.6,24,1009.8,23,972,24,10,24,8.4,24,15,19,97,explicit,73.9,explicit,0,24,G,NULL,0,0,0,0,1,0
phoenix-sky-harbor,2006,9,5,88.4,24,61.8,24,1013.4,24,975.4,24,10,24,8.5,24,17.1,NULL,99,explicit,79,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,9,6,89.1,24,62.6,24,1013.2,24,975.3,24,10,24,5.5,24,13,NULL,99,explicit,80.1,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,9,7,86,24,59.7,24,1009,24,971.3,23,10,24,7,24,17.1,24.1,99,explicit,75,explicit,0,24,G,NULL,0,0,0,0,1,0
phoenix-sky-harbor,2006,9,8,81.5,24,62.2,24,1008.7,24,970.7,24,10,24,6.6,24,11.1,NULL,93.2,hourly,73.4,hourly,0.01,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,9,9,84,24,62.4,24,1009.6,24,971.6,24,10,24,5.7,24,14,19,93,explicit,71.1,explicit,0.32,6,A,NULL,0,1,0,0,1,0
phoenix-sky-harbor,2006,9,10,83.5,24,61.6,24,1010.3,24,972.3,24,10,24,4,24,7,NULL,96.1,explicit,73.9,explicit,0,6,A,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,9,11,87.8,24,55.1,24,1009.4,24,971.6,23,10,24,4.4,24,9.9,NULL,100.9,explicit,75,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,9,12,90.6,24,53.4,24,1010,24,972.2,24,9.9,24,6.3,24,15.9,20,100.9,explicit,79,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,9,13,86.8,24,55.4,24,1009.5,24,971.8,24,10,24,8.4,24,15.9,20,99,explicit,79,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,9,14,87.5,24,56,24,1003.7,24,966.3,24,10,24,7.4,24,14,20,100,explicit,78.1,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,9,15,85.8,24,51.5,24,1003.4,24,965.8,24,10,24,9.5,24,19,31.1,100,explicit,75.9,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,9,16,82.7,24,47.3,24,1006.1,24,968.3,24,10,24,5.6,24,9.9,NULL,93.9,explicit,71.1,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,9,17,81.5,24,36,24,1009.3,24,971.3,24,10,24,5.3,24,11.1,NULL,91.9,explicit,69.1,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,9,18,83.1,24,36.8,24,1011.1,24,973.1,24,10,24,5.4,24,9.9,NULL,93.9,explicit,71.1,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,9,19,84,24,38.3,24,1011,24,973.1,24,10,24,4.5,24,8.9,NULL,98.1,explicit,72,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,9,20,86,24,44.7,24,1008.4,24,970.6,24,10,24,7.8,24,19,27,98.1,explicit,73,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,9,21,79.5,24,27.8,24,1007.3,23,969.6,24,10,24,7,24,18.1,NULL,93.9,explicit,66.9,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,9,22,80.2,24,37.6,24,1002.9,24,965,24,10,24,7.1,24,13,18.1,91,explicit,69.1,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,9,23,79.7,24,42,24,1007.3,24,969.3,24,10,24,6,24,15,20,91,explicit,69.1,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,9,24,80.8,24,34.8,24,1012.6,24,974.4,24,10,24,4,24,11.1,NULL,93.9,explicit,69.1,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,9,25,85.5,24,44.8,24,1011.8,24,973.8,24,10,24,4.8,24,13,NULL,99,explicit,71.1,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,9,26,88.9,24,49.8,24,1011.7,24,973.8,24,10,24,3.5,24,8,NULL,102,explicit,75,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,9,27,89.5,24,48.9,24,1012.5,24,974.7,24,10,24,4.1,24,9.9,NULL,102,explicit,75.9,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,9,28,87.4,24,37.6,24,1012.8,24,974.9,24,10,24,4.9,24,9.9,NULL,102,explicit,73,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,9,29,85.7,24,32.2,24,1010.8,24,973,24,10,24,4.7,24,8.9,NULL,102,explicit,72,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,9,30,85.3,24,32.4,24,1009.8,24,972,24,10,24,4.7,24,8,NULL,100.9,explicit,72,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,10,1,86.4,24,36.9,24,1009.3,24,971.5,24,10,24,4.8,24,8.9,NULL,100.9,explicit,72,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,10,2,87.4,24,43.3,24,1010.3,24,972.5,24,10,24,6.3,24,15.9,NULL,100.9,explicit,73.9,explicit,0,24,G,NULL,0,0,0,0,0,0
phoenix-sky-harbor,2006,10,3,87.6,24,49.5,24,1011.2,24,973.4,24,10,24,5.9,24,15.9,NULL,100,explicit,75.9,explicit,0,24,G,NULL,0,0,0,0,0,0
